customer_id,order_count,shipping_variation,address_count,churn
52,0.41666666663194446,0.6666666664444444,0.41666666663194446,0
53,0.16666666665277777,0.3333333332222222,0.16666666665277777,0
54,0.08333333332638888,0.0,0.08333333332638888,1
55,0.16666666665277777,0.3333333332222222,0.16666666665277777,1
56,0.08333333332638888,0.3333333332222222,0.08333333332638888,0
57,0.41666666663194446,0.9999999996666666,0.41666666663194446,0
58,0.33333333330555553,0.6666666664444444,0.33333333330555553,0
59,0.16666666665277777,0.6666666664444444,0.16666666665277777,1
61,0.49999999995833333,0.6666666664444444,0.49999999995833333,1
62,0.33333333330555553,0.6666666664444444,0.33333333330555553,0
63,0.0,0.0,0.0,1
64,0.33333333330555553,0.6666666664444444,0.33333333330555553,1
65,0.08333333332638888,0.3333333332222222,0.08333333332638888,1
66,0.33333333330555553,0.6666666664444444,0.33333333330555553,0
67,0.16666666665277777,0.3333333332222222,0.16666666665277777,1
68,0.08333333332638888,0.3333333332222222,0.08333333332638888,1
69,0.16666666665277777,0.3333333332222222,0.16666666665277777,0
70,0.0,0.0,0.0,1
71,0.41666666663194446,0.6666666664444444,0.41666666663194446,0
73,0.33333333330555553,0.9999999996666666,0.33333333330555553,0
74,0.41666666663194446,0.6666666664444444,0.41666666663194446,1
75,0.24999999997916666,0.6666666664444444,0.24999999997916666,0
76,0.0,0.0,0.0,0
77,0.5833333332847223,0.9999999996666666,0.5833333332847223,0
78,0.0,0.0,0.0,1
79,0.33333333330555553,0.6666666664444444,0.33333333330555553,0
80,0.24999999997916666,0.6666666664444444,0.24999999997916666,0
81,0.24999999997916666,0.6666666664444444,0.24999999997916666,0
82,0.24999999997916666,0.3333333332222222,0.24999999997916666,1
83,0.6666666666111111,0.9999999996666666,0.6666666666111111,0
84,0.16666666665277777,0.3333333332222222,0.16666666665277777,0
85,0.0,0.0,0.0,1
86,0.08333333332638888,0.3333333332222222,0.08333333332638888,1
87,0.16666666665277777,0.0,0.16666666665277777,1
88,0.24999999997916666,0.6666666664444444,0.24999999997916666,0
89,0.24999999997916666,0.6666666664444444,0.24999999997916666,0
90,0.08333333332638888,0.3333333332222222,0.08333333332638888,1
91,0.24999999997916666,0.9999999996666666,0.24999999997916666,0
92,0.08333333332638888,0.0,0.08333333332638888,1
93,0.08333333332638888,0.3333333332222222,0.08333333332638888,0
94,0.16666666665277777,0.3333333332222222,0.16666666665277777,1
95,0.33333333330555553,0.9999999996666666,0.33333333330555553,0
96,0.16666666665277777,0.3333333332222222,0.16666666665277777,1
98,0.08333333332638888,0.3333333332222222,0.08333333332638888,0
99,0.16666666665277777,0.3333333332222222,0.16666666665277777,1
100,0.24999999997916666,0.0,0.24999999997916666,0
101,0.24999999997916666,0.6666666664444444,0.24999999997916666,0
102,0.5833333332847223,0.6666666664444444,0.5833333332847223,0
103,0.41666666663194446,0.9999999996666666,0.41666666663194446,0
104,0.41666666663194446,0.6666666664444444,0.41666666663194446,0
106,0.16666666665277777,0.3333333332222222,0.16666666665277777,1
107,0.16666666665277777,0.3333333332222222,0.16666666665277777,1
108,0.24999999997916666,0.6666666664444444,0.24999999997916666,1
109,0.49999999995833333,0.9999999996666666,0.49999999995833333,0
110,0.16666666665277777,0.6666666664444444,0.16666666665277777,0
112,0.33333333330555553,0.6666666664444444,0.33333333330555553,1
113,0.24999999997916666,0.6666666664444444,0.24999999997916666,0
114,0.08333333332638888,0.3333333332222222,0.08333333332638888,1
115,0.5833333332847223,0.9999999996666666,0.5833333332847223,1
116,0.33333333330555553,0.6666666664444444,0.33333333330555553,1
117,0.33333333330555553,0.9999999996666666,0.33333333330555553,1
118,0.24999999997916666,0.6666666664444444,0.24999999997916666,1
119,0.16666666665277777,0.3333333332222222,0.16666666665277777,0
120,0.33333333330555553,0.6666666664444444,0.33333333330555553,0
121,0.41666666663194446,0.9999999996666666,0.41666666663194446,0
122,0.49999999995833333,0.6666666664444444,0.49999999995833333,0
123,0.41666666663194446,0.3333333332222222,0.41666666663194446,0
124,0.33333333330555553,0.3333333332222222,0.33333333330555553,1
125,0.33333333330555553,0.6666666664444444,0.33333333330555553,1
126,0.24999999997916666,0.6666666664444444,0.24999999997916666,1
127,0.0,0.0,0.0,0
128,0.33333333330555553,0.6666666664444444,0.33333333330555553,0
129,0.41666666663194446,0.6666666664444444,0.41666666663194446,1
130,0.08333333332638888,0.0,0.08333333332638888,1
131,0.16666666665277777,0.3333333332222222,0.16666666665277777,1
132,0.33333333330555553,0.6666666664444444,0.33333333330555553,0
133,0.0,0.0,0.0,1
134,0.16666666665277777,0.3333333332222222,0.16666666665277777,1
135,0.0,0.0,0.0,1
136,0.24999999997916666,0.6666666664444444,0.24999999997916666,0
137,0.33333333330555553,0.9999999996666666,0.33333333330555553,0
138,0.08333333332638888,0.3333333332222222,0.08333333332638888,1
139,0.24999999997916666,0.6666666664444444,0.24999999997916666,1
140,0.16666666665277777,0.6666666664444444,0.16666666665277777,1
141,0.16666666665277777,0.6666666664444444,0.16666666665277777,1
142,0.16666666665277777,0.6666666664444444,0.16666666665277777,0
143,0.24999999997916666,0.6666666664444444,0.24999999997916666,0
144,0.08333333332638888,0.0,0.08333333332638888,0
145,0.6666666666111111,0.6666666664444444,0.6666666666111111,0
146,0.6666666666111111,0.6666666664444444,0.6666666666111111,0
147,0.16666666665277777,0.3333333332222222,0.16666666665277777,0
148,0.0,0.0,0.0,1
149,0.49999999995833333,0.6666666664444444,0.49999999995833333,0
150,0.0,0.0,0.0,1
151,0.16666666665277777,0.3333333332222222,0.16666666665277777,1
152,0.16666666665277777,0.6666666664444444,0.16666666665277777,1
153,0.16666666665277777,0.6666666664444444,0.16666666665277777,1
154,0.24999999997916666,0.0,0.24999999997916666,1
155,0.16666666665277777,0.3333333332222222,0.16666666665277777,1
156,0.7499999999375,0.9999999996666666,0.7499999999375,1
157,0.08333333332638888,0.3333333332222222,0.08333333332638888,1
158,0.24999999997916666,0.3333333332222222,0.24999999997916666,1
159,0.49999999995833333,0.9999999996666666,0.49999999995833333,0
160,0.08333333332638888,0.3333333332222222,0.08333333332638888,1
161,0.16666666665277777,0.3333333332222222,0.16666666665277777,0
162,0.16666666665277777,0.6666666664444444,0.16666666665277777,1
163,0.16666666665277777,0.6666666664444444,0.16666666665277777,1
164,0.16666666665277777,0.6666666664444444,0.16666666665277777,0
165,0.33333333330555553,0.6666666664444444,0.33333333330555553,1
166,0.33333333330555553,0.9999999996666666,0.33333333330555553,0
167,0.24999999997916666,0.3333333332222222,0.24999999997916666,1
168,0.24999999997916666,0.6666666664444444,0.24999999997916666,0
169,0.5833333332847223,0.6666666664444444,0.5833333332847223,0
170,0.0,0.0,0.0,1
171,0.24999999997916666,0.3333333332222222,0.24999999997916666,1
172,0.41666666663194446,0.9999999996666666,0.41666666663194446,0
173,0.33333333330555553,0.9999999996666666,0.33333333330555553,1
174,0.16666666665277777,0.3333333332222222,0.16666666665277777,0
175,0.08333333332638888,0.0,0.08333333332638888,1
176,0.5833333332847223,0.6666666664444444,0.5833333332847223,1
177,0.16666666665277777,0.3333333332222222,0.16666666665277777,0
178,0.16666666665277777,0.3333333332222222,0.16666666665277777,0
179,0.6666666666111111,0.9999999996666666,0.6666666666111111,0
180,0.24999999997916666,0.6666666664444444,0.24999999997916666,1
181,0.24999999997916666,0.3333333332222222,0.24999999997916666,0
182,0.16666666665277777,0.3333333332222222,0.16666666665277777,1
183,0.08333333332638888,0.3333333332222222,0.08333333332638888,0
184,0.08333333332638888,0.0,0.08333333332638888,1
185,0.24999999997916666,0.6666666664444444,0.24999999997916666,0
186,0.0,0.0,0.0,1
188,0.16666666665277777,0.6666666664444444,0.16666666665277777,1
189,0.33333333330555553,0.6666666664444444,0.33333333330555553,0
190,0.24999999997916666,0.6666666664444444,0.24999999997916666,0
191,0.41666666663194446,0.9999999996666666,0.41666666663194446,0
192,0.24999999997916666,0.6666666664444444,0.24999999997916666,0
193,0.24999999997916666,0.3333333332222222,0.24999999997916666,1
194,0.16666666665277777,0.3333333332222222,0.16666666665277777,0
196,0.0,0.0,0.0,0
197,0.6666666666111111,0.6666666664444444,0.6666666666111111,0
198,0.41666666663194446,0.6666666664444444,0.41666666663194446,0
199,0.08333333332638888,0.3333333332222222,0.08333333332638888,1
200,0.33333333330555553,0.6666666664444444,0.33333333330555553,1
201,0.5833333332847223,0.9999999996666666,0.5833333332847223,0
202,0.49999999995833333,0.6666666664444444,0.49999999995833333,0
203,0.16666666665277777,0.6666666664444444,0.16666666665277777,1
204,0.16666666665277777,0.6666666664444444,0.16666666665277777,0
205,0.16666666665277777,0.6666666664444444,0.16666666665277777,1
206,0.0,0.0,0.0,0
207,0.41666666663194446,0.9999999996666666,0.41666666663194446,0
208,0.08333333332638888,0.3333333332222222,0.08333333332638888,1
209,0.24999999997916666,0.3333333332222222,0.24999999997916666,1
210,0.08333333332638888,0.3333333332222222,0.08333333332638888,1
211,0.33333333330555553,0.6666666664444444,0.33333333330555553,0
212,0.16666666665277777,0.6666666664444444,0.16666666665277777,0
213,0.0,0.0,0.0,1
214,0.16666666665277777,0.3333333332222222,0.16666666665277777,0
215,0.16666666665277777,0.6666666664444444,0.16666666665277777,1
216,0.08333333332638888,0.3333333332222222,0.08333333332638888,1
217,0.08333333332638888,0.3333333332222222,0.08333333332638888,0
218,0.33333333330555553,0.3333333332222222,0.33333333330555553,1
219,0.6666666666111111,0.9999999996666666,0.6666666666111111,0
220,0.24999999997916666,0.6666666664444444,0.24999999997916666,1
221,0.24999999997916666,0.6666666664444444,0.24999999997916666,1
222,0.33333333330555553,0.6666666664444444,0.33333333330555553,1
223,0.41666666663194446,0.6666666664444444,0.41666666663194446,0
224,0.16666666665277777,0.3333333332222222,0.16666666665277777,1
225,0.16666666665277777,0.3333333332222222,0.16666666665277777,0
226,0.24999999997916666,0.3333333332222222,0.24999999997916666,0
227,0.24999999997916666,0.6666666664444444,0.24999999997916666,0
228,0.08333333332638888,0.3333333332222222,0.08333333332638888,1
229,0.0,0.0,0.0,1
230,0.24999999997916666,0.6666666664444444,0.24999999997916666,0
231,0.33333333330555553,0.6666666664444444,0.33333333330555553,1
232,0.16666666665277777,0.3333333332222222,0.16666666665277777,0
233,0.24999999997916666,0.6666666664444444,0.24999999997916666,1
234,0.16666666665277777,0.3333333332222222,0.16666666665277777,0
235,0.16666666665277777,0.6666666664444444,0.16666666665277777,1
236,0.24999999997916666,0.6666666664444444,0.24999999997916666,0
237,0.24999999997916666,0.3333333332222222,0.24999999997916666,1
238,0.16666666665277777,0.6666666664444444,0.16666666665277777,1
239,0.24999999997916666,0.3333333332222222,0.24999999997916666,1
240,0.24999999997916666,0.3333333332222222,0.24999999997916666,1
241,0.24999999997916666,0.3333333332222222,0.24999999997916666,1
242,0.33333333330555553,0.6666666664444444,0.33333333330555553,0
243,0.16666666665277777,0.6666666664444444,0.16666666665277777,0
244,0.33333333330555553,0.3333333332222222,0.33333333330555553,0
245,0.24999999997916666,0.6666666664444444,0.24999999997916666,0
246,0.24999999997916666,0.6666666664444444,0.24999999997916666,0
247,0.16666666665277777,0.3333333332222222,0.16666666665277777,0
248,0.16666666665277777,0.3333333332222222,0.16666666665277777,0
249,0.49999999995833333,0.9999999996666666,0.49999999995833333,0
250,0.24999999997916666,0.6666666664444444,0.24999999997916666,0
251,0.41666666663194446,0.6666666664444444,0.41666666663194446,0
252,0.16666666665277777,0.3333333332222222,0.16666666665277777,0
253,0.16666666665277777,0.3333333332222222,0.16666666665277777,0
254,0.24999999997916666,0.6666666664444444,0.24999999997916666,0
255,0.08333333332638888,0.3333333332222222,0.08333333332638888,0
256,0.24999999997916666,0.6666666664444444,0.24999999997916666,1
257,0.16666666665277777,0.3333333332222222,0.16666666665277777,0
258,0.16666666665277777,0.6666666664444444,0.16666666665277777,0
259,0.41666666663194446,0.6666666664444444,0.33333333330555553,1
260,0.16666666665277777,0.3333333332222222,0.16666666665277777,0
261,0.16666666665277777,0.3333333332222222,0.16666666665277777,0
262,0.33333333330555553,0.6666666664444444,0.33333333330555553,0
263,0.41666666663194446,0.6666666664444444,0.41666666663194446,0
265,0.24999999997916666,0.3333333332222222,0.24999999997916666,0
266,0.49999999995833333,0.9999999996666666,0.49999999995833333,1
267,0.41666666663194446,0.6666666664444444,0.41666666663194446,1
268,0.24999999997916666,0.3333333332222222,0.24999999997916666,0
269,0.24999999997916666,0.3333333332222222,0.24999999997916666,1
270,0.49999999995833333,0.9999999996666666,0.49999999995833333,0
271,0.16666666665277777,0.6666666664444444,0.16666666665277777,1
272,0.0,0.0,0.0,1
273,0.33333333330555553,0.6666666664444444,0.33333333330555553,0
274,0.33333333330555553,0.6666666664444444,0.33333333330555553,0
275,0.41666666663194446,0.3333333332222222,0.41666666663194446,1
276,0.08333333332638888,0.0,0.08333333332638888,1
277,0.0,0.0,0.0,1
278,0.24999999997916666,0.6666666664444444,0.24999999997916666,1
279,0.49999999995833333,0.6666666664444444,0.49999999995833333,0
280,0.0,0.0,0.0,1
281,0.41666666663194446,0.9999999996666666,0.41666666663194446,1
283,0.08333333332638888,0.0,0.08333333332638888,1
284,0.08333333332638888,0.0,0.08333333332638888,0
285,0.16666666665277777,0.3333333332222222,0.16666666665277777,0
286,0.16666666665277777,0.3333333332222222,0.16666666665277777,0
287,0.16666666665277777,0.6666666664444444,0.16666666665277777,0
288,0.49999999995833333,0.9999999996666666,0.49999999995833333,1
289,0.08333333332638888,0.0,0.08333333332638888,0
290,0.24999999997916666,0.3333333332222222,0.24999999997916666,0
291,0.16666666665277777,0.3333333332222222,0.16666666665277777,1
292,0.24999999997916666,0.3333333332222222,0.24999999997916666,1
293,0.0,0.0,0.0,1
294,0.33333333330555553,0.6666666664444444,0.33333333330555553,0
295,0.33333333330555553,0.9999999996666666,0.33333333330555553,0
296,0.08333333332638888,0.3333333332222222,0.08333333332638888,1
297,0.6666666666111111,0.9999999996666666,0.6666666666111111,0
298,0.24999999997916666,0.3333333332222222,0.24999999997916666,1
299,0.41666666663194446,0.3333333332222222,0.41666666663194446,0
300,0.5833333332847223,0.6666666664444444,0.5833333332847223,0
301,0.0,0.0,0.0,1
302,0.6666666666111111,0.6666666664444444,0.6666666666111111,0
303,0.08333333332638888,0.3333333332222222,0.08333333332638888,1
304,0.0,0.0,0.0,1
305,0.24999999997916666,0.3333333332222222,0.24999999997916666,1
306,0.24999999997916666,0.6666666664444444,0.24999999997916666,1
307,0.08333333332638888,0.3333333332222222,0.08333333332638888,1
308,0.33333333330555553,0.3333333332222222,0.33333333330555553,1
309,0.24999999997916666,0.3333333332222222,0.24999999997916666,0
310,0.41666666663194446,0.6666666664444444,0.41666666663194446,0
311,0.41666666663194446,0.6666666664444444,0.41666666663194446,1
312,0.0,0.0,0.0,1
313,0.16666666665277777,0.6666666664444444,0.16666666665277777,0
314,0.0,0.0,0.0,1
315,0.16666666665277777,0.3333333332222222,0.16666666665277777,0
316,0.08333333332638888,0.0,0.08333333332638888,0
317,0.08333333332638888,0.0,0.08333333332638888,1
318,0.33333333330555553,0.6666666664444444,0.33333333330555553,1
319,0.16666666665277777,0.6666666664444444,0.16666666665277777,1
320,0.08333333332638888,0.3333333332222222,0.08333333332638888,0
322,0.0,0.0,0.0,1
323,0.16666666665277777,0.3333333332222222,0.16666666665277777,0
324,0.41666666663194446,0.9999999996666666,0.41666666663194446,0
325,0.24999999997916666,0.6666666664444444,0.24999999997916666,0
326,0.16666666665277777,0.3333333332222222,0.16666666665277777,1
327,0.08333333332638888,0.0,0.08333333332638888,1
328,0.41666666663194446,0.6666666664444444,0.41666666663194446,0
329,0.0,0.0,0.0,1
330,0.41666666663194446,0.6666666664444444,0.41666666663194446,0
331,0.0,0.0,0.0,0
332,0.16666666665277777,0.3333333332222222,0.16666666665277777,1
333,0.33333333330555553,0.6666666664444444,0.33333333330555553,0
334,0.08333333332638888,0.3333333332222222,0.08333333332638888,1
335,0.0,0.0,0.0,1
336,0.0,0.0,0.0,0
337,0.24999999997916666,0.6666666664444444,0.24999999997916666,1
338,0.33333333330555553,0.6666666664444444,0.33333333330555553,1
339,0.5833333332847223,0.9999999996666666,0.5833333332847223,1
340,0.16666666665277777,0.3333333332222222,0.16666666665277777,1
341,0.24999999997916666,0.6666666664444444,0.24999999997916666,0
342,0.41666666663194446,0.3333333332222222,0.41666666663194446,0
343,0.08333333332638888,0.3333333332222222,0.08333333332638888,0
344,0.16666666665277777,0.6666666664444444,0.16666666665277777,1
345,0.33333333330555553,0.6666666664444444,0.33333333330555553,0
346,0.16666666665277777,0.3333333332222222,0.16666666665277777,0
347,0.5833333332847223,0.9999999996666666,0.5833333332847223,0
348,0.24999999997916666,0.9999999996666666,0.24999999997916666,0
349,0.16666666665277777,0.3333333332222222,0.16666666665277777,0
350,0.33333333330555553,0.6666666664444444,0.33333333330555553,0
351,0.49999999995833333,0.6666666664444444,0.49999999995833333,1
352,0.16666666665277777,0.6666666664444444,0.16666666665277777,0
353,0.08333333332638888,0.0,0.08333333332638888,1
354,0.49999999995833333,0.6666666664444444,0.49999999995833333,1
355,0.49999999995833333,0.6666666664444444,0.49999999995833333,0
356,0.5833333332847223,0.6666666664444444,0.5833333332847223,1
357,0.08333333332638888,0.0,0.08333333332638888,0
358,0.16666666665277777,0.3333333332222222,0.16666666665277777,0
359,0.16666666665277777,0.6666666664444444,0.16666666665277777,0
360,0.24999999997916666,0.3333333332222222,0.24999999997916666,0
361,0.41666666663194446,0.6666666664444444,0.41666666663194446,0
362,0.08333333332638888,0.3333333332222222,0.08333333332638888,0
363,0.24999999997916666,0.6666666664444444,0.24999999997916666,1
364,0.08333333332638888,0.3333333332222222,0.08333333332638888,1
365,0.08333333332638888,0.3333333332222222,0.08333333332638888,1
366,0.24999999997916666,0.6666666664444444,0.24999999997916666,1
367,0.08333333332638888,0.0,0.08333333332638888,1
368,0.24999999997916666,0.6666666664444444,0.24999999997916666,0
369,0.16666666665277777,0.3333333332222222,0.16666666665277777,0
370,0.08333333332638888,0.0,0.08333333332638888,0
371,0.24999999997916666,0.3333333332222222,0.24999999997916666,0
372,0.08333333332638888,0.3333333332222222,0.08333333332638888,1
373,0.16666666665277777,0.3333333332222222,0.16666666665277777,1
374,0.08333333332638888,0.0,0.08333333332638888,1
375,0.24999999997916666,0.6666666664444444,0.24999999997916666,1
376,0.24999999997916666,0.3333333332222222,0.24999999997916666,1
377,0.24999999997916666,0.6666666664444444,0.24999999997916666,1
378,0.5833333332847223,0.9999999996666666,0.5833333332847223,0
379,0.24999999997916666,0.9999999996666666,0.24999999997916666,0
380,0.16666666665277777,0.0,0.16666666665277777,0
381,0.08333333332638888,0.3333333332222222,0.08333333332638888,0
382,0.33333333330555553,0.6666666664444444,0.33333333330555553,0
383,0.08333333332638888,0.3333333332222222,0.08333333332638888,1
384,0.24999999997916666,0.3333333332222222,0.24999999997916666,0
385,0.16666666665277777,0.3333333332222222,0.16666666665277777,0
386,0.24999999997916666,0.6666666664444444,0.24999999997916666,1
387,0.08333333332638888,0.0,0.08333333332638888,1
388,0.33333333330555553,0.6666666664444444,0.24999999997916666,1
389,0.16666666665277777,0.6666666664444444,0.16666666665277777,1
390,0.24999999997916666,0.9999999996666666,0.24999999997916666,1
391,0.08333333332638888,0.3333333332222222,0.08333333332638888,0
393,0.33333333330555553,0.6666666664444444,0.33333333330555553,0
394,0.24999999997916666,0.6666666664444444,0.24999999997916666,1
395,0.33333333330555553,0.3333333332222222,0.33333333330555553,1
396,0.16666666665277777,0.3333333332222222,0.16666666665277777,1
397,0.08333333332638888,0.3333333332222222,0.08333333332638888,0
398,0.0,0.0,0.0,1
399,0.08333333332638888,0.3333333332222222,0.08333333332638888,1
400,0.24999999997916666,0.6666666664444444,0.24999999997916666,1
401,0.24999999997916666,0.6666666664444444,0.24999999997916666,1
402,0.08333333332638888,0.0,0.08333333332638888,0
403,0.24999999997916666,0.6666666664444444,0.24999999997916666,0
404,0.5833333332847223,0.6666666664444444,0.5833333332847223,0
405,0.16666666665277777,0.3333333332222222,0.16666666665277777,1
406,0.16666666665277777,0.3333333332222222,0.16666666665277777,1
407,0.33333333330555553,0.6666666664444444,0.33333333330555553,0
408,0.24999999997916666,0.6666666664444444,0.24999999997916666,0
409,0.33333333330555553,0.6666666664444444,0.33333333330555553,0
410,0.41666666663194446,0.6666666664444444,0.33333333330555553,0
411,0.08333333332638888,0.0,0.08333333332638888,1
412,0.16666666665277777,0.6666666664444444,0.16666666665277777,1
413,0.08333333332638888,0.3333333332222222,0.08333333332638888,1
414,0.0,0.0,0.0,1
415,0.16666666665277777,0.0,0.16666666665277777,1
416,0.24999999997916666,0.6666666664444444,0.24999999997916666,0
417,0.24999999997916666,0.3333333332222222,0.24999999997916666,1
418,0.41666666663194446,0.6666666664444444,0.41666666663194446,1
419,0.41666666663194446,0.9999999996666666,0.41666666663194446,0
420,0.0,0.0,0.0,1
421,0.16666666665277777,0.6666666664444444,0.16666666665277777,0
422,0.24999999997916666,0.6666666664444444,0.24999999997916666,1
423,0.16666666665277777,0.3333333332222222,0.16666666665277777,1
424,0.33333333330555553,0.6666666664444444,0.33333333330555553,0
425,0.9999999999166667,0.9999999996666666,0.9999999999166667,0
426,0.41666666663194446,0.3333333332222222,0.41666666663194446,0
427,0.08333333332638888,0.3333333332222222,0.08333333332638888,1
428,0.24999999997916666,0.6666666664444444,0.24999999997916666,0
429,0.24999999997916666,0.6666666664444444,0.24999999997916666,0
430,0.24999999997916666,0.6666666664444444,0.24999999997916666,1
431,0.41666666663194446,0.6666666664444444,0.41666666663194446,0
432,0.33333333330555553,0.6666666664444444,0.33333333330555553,0
433,0.16666666665277777,0.6666666664444444,0.16666666665277777,1
434,0.24999999997916666,0.3333333332222222,0.24999999997916666,0
435,0.49999999995833333,0.6666666664444444,0.49999999995833333,1
436,0.24999999997916666,0.6666666664444444,0.24999999997916666,1
437,0.49999999995833333,0.6666666664444444,0.49999999995833333,0
438,0.0,0.0,0.0,1
439,0.41666666663194446,0.6666666664444444,0.41666666663194446,0
440,0.16666666665277777,0.3333333332222222,0.16666666665277777,1
441,0.16666666665277777,0.0,0.16666666665277777,1
442,0.24999999997916666,0.3333333332222222,0.24999999997916666,0
443,0.24999999997916666,0.6666666664444444,0.24999999997916666,0
444,0.16666666665277777,0.3333333332222222,0.16666666665277777,0
445,0.16666666665277777,0.3333333332222222,0.16666666665277777,1
446,0.08333333332638888,0.3333333332222222,0.08333333332638888,0
447,0.33333333330555553,0.9999999996666666,0.33333333330555553,1
448,0.16666666665277777,0.3333333332222222,0.16666666665277777,0
449,0.5833333332847223,0.9999999996666666,0.5833333332847223,0
450,0.0,0.0,0.0,0
451,0.33333333330555553,0.6666666664444444,0.33333333330555553,0
452,0.41666666663194446,0.9999999996666666,0.41666666663194446,0
453,0.33333333330555553,0.6666666664444444,0.33333333330555553,1
454,0.08333333332638888,0.0,0.08333333332638888,0
455,0.24999999997916666,0.3333333332222222,0.24999999997916666,1
456,0.41666666663194446,0.9999999996666666,0.41666666663194446,0
457,0.16666666665277777,0.6666666664444444,0.16666666665277777,1
458,0.0,0.0,0.0,1
459,0.16666666665277777,0.6666666664444444,0.16666666665277777,1
460,0.08333333332638888,0.3333333332222222,0.08333333332638888,1
461,0.16666666665277777,0.3333333332222222,0.16666666665277777,1
462,0.16666666665277777,0.3333333332222222,0.16666666665277777,1
463,0.16666666665277777,0.3333333332222222,0.16666666665277777,1
464,0.33333333330555553,0.9999999996666666,0.33333333330555553,1
465,0.0,0.0,0.0,1
466,0.33333333330555553,0.3333333332222222,0.33333333330555553,1
467,0.0,0.0,0.0,1
468,0.08333333332638888,0.0,0.08333333332638888,0
469,0.08333333332638888,0.3333333332222222,0.08333333332638888,1
470,0.5833333332847223,0.6666666664444444,0.5833333332847223,0
471,0.24999999997916666,0.6666666664444444,0.24999999997916666,1
472,0.41666666663194446,0.9999999996666666,0.41666666663194446,0
473,0.16666666665277777,0.3333333332222222,0.16666666665277777,1
474,0.08333333332638888,0.0,0.08333333332638888,1
475,0.41666666663194446,0.9999999996666666,0.41666666663194446,0
476,0.24999999997916666,0.3333333332222222,0.24999999997916666,1
477,0.16666666665277777,0.6666666664444444,0.16666666665277777,0
478,0.33333333330555553,0.6666666664444444,0.33333333330555553,1
479,0.16666666665277777,0.6666666664444444,0.16666666665277777,1
480,0.41666666663194446,0.6666666664444444,0.41666666663194446,1
481,0.08333333332638888,0.0,0.08333333332638888,1
482,0.24999999997916666,0.6666666664444444,0.24999999997916666,1
483,0.16666666665277777,0.3333333332222222,0.16666666665277777,1
484,0.24999999997916666,0.6666666664444444,0.24999999997916666,0
485,0.49999999995833333,0.9999999996666666,0.49999999995833333,1
486,0.16666666665277777,0.0,0.16666666665277777,1
487,0.16666666665277777,0.6666666664444444,0.16666666665277777,0
488,0.16666666665277777,0.3333333332222222,0.16666666665277777,1
