customer_id,order_count,shipping_variation,address_count,churn
44,0.2499999999791666,0.3333333332222222,0.2499999999791666,1
45,0.2499999999791666,0.0,0.2499999999791666,0
46,0.1666666666527777,0.3333333332222222,0.1666666666527777,0
47,0.1666666666527777,0.3333333332222222,0.1666666666527777,1
48,0.1666666666527777,0.3333333332222222,0.1666666666527777,1
49,0.5833333332847223,0.6666666664444444,0.5833333332847223,0
50,0.3333333333055555,0.6666666664444444,0.3333333333055555,1
51,0.0,0.0,0.0,1
52,0.4166666666319444,0.6666666664444444,0.4166666666319444,0
53,0.1666666666527777,0.3333333332222222,0.1666666666527777,0
54,0.0833333333263888,0.0,0.0833333333263888,1
55,0.1666666666527777,0.3333333332222222,0.1666666666527777,1
56,0.0833333333263888,0.3333333332222222,0.0833333333263888,0
57,0.4166666666319444,0.9999999996666666,0.4166666666319444,0
58,0.3333333333055555,0.6666666664444444,0.3333333333055555,0
59,0.1666666666527777,0.6666666664444444,0.1666666666527777,1
61,0.4999999999583333,0.6666666664444444,0.4999999999583333,1
62,0.3333333333055555,0.6666666664444444,0.3333333333055555,0
63,0.0,0.0,0.0,1
64,0.3333333333055555,0.6666666664444444,0.3333333333055555,1
65,0.0833333333263888,0.3333333332222222,0.0833333333263888,1
66,0.3333333333055555,0.6666666664444444,0.3333333333055555,0
67,0.1666666666527777,0.3333333332222222,0.1666666666527777,1
68,0.0833333333263888,0.3333333332222222,0.0833333333263888,1
69,0.1666666666527777,0.3333333332222222,0.1666666666527777,0
70,0.0,0.0,0.0,1
71,0.4166666666319444,0.6666666664444444,0.4166666666319444,0
73,0.3333333333055555,0.9999999996666666,0.3333333333055555,0
74,0.4166666666319444,0.6666666664444444,0.4166666666319444,1
75,0.2499999999791666,0.6666666664444444,0.2499999999791666,0
76,0.0,0.0,0.0,0
77,0.5833333332847223,0.9999999996666666,0.5833333332847223,0
78,0.0,0.0,0.0,1
79,0.3333333333055555,0.6666666664444444,0.3333333333055555,0
80,0.2499999999791666,0.6666666664444444,0.2499999999791666,0
81,0.2499999999791666,0.6666666664444444,0.2499999999791666,0
82,0.2499999999791666,0.3333333332222222,0.2499999999791666,1
83,0.6666666666111111,0.9999999996666666,0.6666666666111111,0
84,0.1666666666527777,0.3333333332222222,0.1666666666527777,0
85,0.0,0.0,0.0,1
86,0.0833333333263888,0.3333333332222222,0.0833333333263888,1
87,0.1666666666527777,0.0,0.1666666666527777,1
88,0.2499999999791666,0.6666666664444444,0.2499999999791666,0
89,0.2499999999791666,0.6666666664444444,0.2499999999791666,0
90,0.0833333333263888,0.3333333332222222,0.0833333333263888,1
91,0.2499999999791666,0.9999999996666666,0.2499999999791666,0
92,0.0833333333263888,0.0,0.0833333333263888,1
93,0.0833333333263888,0.3333333332222222,0.0833333333263888,0
94,0.1666666666527777,0.3333333332222222,0.1666666666527777,1
95,0.3333333333055555,0.9999999996666666,0.3333333333055555,0
96,0.1666666666527777,0.3333333332222222,0.1666666666527777,1
98,0.0833333333263888,0.3333333332222222,0.0833333333263888,0
99,0.1666666666527777,0.3333333332222222,0.1666666666527777,1
100,0.2499999999791666,0.0,0.2499999999791666,0
101,0.2499999999791666,0.6666666664444444,0.2499999999791666,0
102,0.5833333332847223,0.6666666664444444,0.5833333332847223,0
103,0.4166666666319444,0.9999999996666666,0.4166666666319444,0
104,0.4166666666319444,0.6666666664444444,0.4166666666319444,0
106,0.1666666666527777,0.3333333332222222,0.1666666666527777,1
107,0.1666666666527777,0.3333333332222222,0.1666666666527777,1
108,0.2499999999791666,0.6666666664444444,0.2499999999791666,1
109,0.4999999999583333,0.9999999996666666,0.4999999999583333,0
110,0.1666666666527777,0.6666666664444444,0.1666666666527777,0
112,0.3333333333055555,0.6666666664444444,0.3333333333055555,1
113,0.2499999999791666,0.6666666664444444,0.2499999999791666,0
114,0.0833333333263888,0.3333333332222222,0.0833333333263888,1
115,0.5833333332847223,0.9999999996666666,0.5833333332847223,1
116,0.3333333333055555,0.6666666664444444,0.3333333333055555,1
117,0.3333333333055555,0.9999999996666666,0.3333333333055555,1
118,0.2499999999791666,0.6666666664444444,0.2499999999791666,1
119,0.1666666666527777,0.3333333332222222,0.1666666666527777,0
120,0.3333333333055555,0.6666666664444444,0.3333333333055555,0
121,0.4166666666319444,0.9999999996666666,0.4166666666319444,0
122,0.4999999999583333,0.6666666664444444,0.4999999999583333,0
123,0.4166666666319444,0.3333333332222222,0.4166666666319444,0
124,0.3333333333055555,0.3333333332222222,0.3333333333055555,1
125,0.3333333333055555,0.6666666664444444,0.3333333333055555,1
126,0.2499999999791666,0.6666666664444444,0.2499999999791666,1
127,0.0,0.0,0.0,0
128,0.3333333333055555,0.6666666664444444,0.3333333333055555,0
129,0.4166666666319444,0.6666666664444444,0.4166666666319444,1
130,0.0833333333263888,0.0,0.0833333333263888,1
131,0.1666666666527777,0.3333333332222222,0.1666666666527777,1
132,0.3333333333055555,0.6666666664444444,0.3333333333055555,0
133,0.0,0.0,0.0,1
134,0.1666666666527777,0.3333333332222222,0.1666666666527777,1
135,0.0,0.0,0.0,1
136,0.2499999999791666,0.6666666664444444,0.2499999999791666,0
137,0.3333333333055555,0.9999999996666666,0.3333333333055555,0
138,0.0833333333263888,0.3333333332222222,0.0833333333263888,1
139,0.2499999999791666,0.6666666664444444,0.2499999999791666,1
140,0.1666666666527777,0.6666666664444444,0.1666666666527777,1
141,0.1666666666527777,0.6666666664444444,0.1666666666527777,1
142,0.1666666666527777,0.6666666664444444,0.1666666666527777,0
143,0.2499999999791666,0.6666666664444444,0.2499999999791666,0
144,0.0833333333263888,0.0,0.0833333333263888,0
145,0.6666666666111111,0.6666666664444444,0.6666666666111111,0
146,0.6666666666111111,0.6666666664444444,0.6666666666111111,0
147,0.1666666666527777,0.3333333332222222,0.1666666666527777,0
148,0.0,0.0,0.0,1
149,0.4999999999583333,0.6666666664444444,0.4999999999583333,0
150,0.0,0.0,0.0,1
151,0.1666666666527777,0.3333333332222222,0.1666666666527777,1
152,0.1666666666527777,0.6666666664444444,0.1666666666527777,1
153,0.1666666666527777,0.6666666664444444,0.1666666666527777,1
154,0.2499999999791666,0.0,0.2499999999791666,1
155,0.1666666666527777,0.3333333332222222,0.1666666666527777,1
156,0.7499999999375,0.9999999996666666,0.7499999999375,1
157,0.0833333333263888,0.3333333332222222,0.0833333333263888,1
158,0.2499999999791666,0.3333333332222222,0.2499999999791666,1
159,0.4999999999583333,0.9999999996666666,0.4999999999583333,0
160,0.0833333333263888,0.3333333332222222,0.0833333333263888,1
161,0.1666666666527777,0.3333333332222222,0.1666666666527777,0
162,0.1666666666527777,0.6666666664444444,0.1666666666527777,1
163,0.1666666666527777,0.6666666664444444,0.1666666666527777,1
164,0.1666666666527777,0.6666666664444444,0.1666666666527777,0
165,0.3333333333055555,0.6666666664444444,0.3333333333055555,1
166,0.3333333333055555,0.9999999996666666,0.3333333333055555,0
167,0.2499999999791666,0.3333333332222222,0.2499999999791666,1
168,0.2499999999791666,0.6666666664444444,0.2499999999791666,0
169,0.5833333332847223,0.6666666664444444,0.5833333332847223,0
170,0.0,0.0,0.0,1
171,0.2499999999791666,0.3333333332222222,0.2499999999791666,1
172,0.4166666666319444,0.9999999996666666,0.4166666666319444,0
173,0.3333333333055555,0.9999999996666666,0.3333333333055555,1
174,0.1666666666527777,0.3333333332222222,0.1666666666527777,0
175,0.0833333333263888,0.0,0.0833333333263888,1
176,0.5833333332847223,0.6666666664444444,0.5833333332847223,1
177,0.1666666666527777,0.3333333332222222,0.1666666666527777,0
178,0.1666666666527777,0.3333333332222222,0.1666666666527777,0
179,0.6666666666111111,0.9999999996666666,0.6666666666111111,0
180,0.2499999999791666,0.6666666664444444,0.2499999999791666,1
181,0.2499999999791666,0.3333333332222222,0.2499999999791666,0
182,0.1666666666527777,0.3333333332222222,0.1666666666527777,1
183,0.0833333333263888,0.3333333332222222,0.0833333333263888,0
184,0.0833333333263888,0.0,0.0833333333263888,1
185,0.2499999999791666,0.6666666664444444,0.2499999999791666,0
186,0.0,0.0,0.0,1
188,0.1666666666527777,0.6666666664444444,0.1666666666527777,1
189,0.3333333333055555,0.6666666664444444,0.3333333333055555,0
190,0.2499999999791666,0.6666666664444444,0.2499999999791666,0
191,0.4166666666319444,0.9999999996666666,0.4166666666319444,0
192,0.2499999999791666,0.6666666664444444,0.2499999999791666,0
193,0.2499999999791666,0.3333333332222222,0.2499999999791666,1
194,0.1666666666527777,0.3333333332222222,0.1666666666527777,0
196,0.0,0.0,0.0,0
197,0.6666666666111111,0.6666666664444444,0.6666666666111111,0
198,0.4166666666319444,0.6666666664444444,0.4166666666319444,0
199,0.0833333333263888,0.3333333332222222,0.0833333333263888,1
200,0.3333333333055555,0.6666666664444444,0.3333333333055555,1
201,0.5833333332847223,0.9999999996666666,0.5833333332847223,0
202,0.4999999999583333,0.6666666664444444,0.4999999999583333,0
203,0.1666666666527777,0.6666666664444444,0.1666666666527777,1
204,0.1666666666527777,0.6666666664444444,0.1666666666527777,0
205,0.1666666666527777,0.6666666664444444,0.1666666666527777,1
206,0.0,0.0,0.0,0
207,0.4166666666319444,0.9999999996666666,0.4166666666319444,0
208,0.0833333333263888,0.3333333332222222,0.0833333333263888,1
209,0.2499999999791666,0.3333333332222222,0.2499999999791666,1
210,0.0833333333263888,0.3333333332222222,0.0833333333263888,1
211,0.3333333333055555,0.6666666664444444,0.3333333333055555,0
212,0.1666666666527777,0.6666666664444444,0.1666666666527777,0
213,0.0,0.0,0.0,1
214,0.1666666666527777,0.3333333332222222,0.1666666666527777,0
215,0.1666666666527777,0.6666666664444444,0.1666666666527777,1
216,0.0833333333263888,0.3333333332222222,0.0833333333263888,1
217,0.0833333333263888,0.3333333332222222,0.0833333333263888,0
218,0.3333333333055555,0.3333333332222222,0.3333333333055555,1
219,0.6666666666111111,0.9999999996666666,0.6666666666111111,0
220,0.2499999999791666,0.6666666664444444,0.2499999999791666,1
221,0.2499999999791666,0.6666666664444444,0.2499999999791666,1
222,0.3333333333055555,0.6666666664444444,0.3333333333055555,1
223,0.4166666666319444,0.6666666664444444,0.4166666666319444,0
224,0.1666666666527777,0.3333333332222222,0.1666666666527777,1
225,0.1666666666527777,0.3333333332222222,0.1666666666527777,0
226,0.2499999999791666,0.3333333332222222,0.2499999999791666,0
227,0.2499999999791666,0.6666666664444444,0.2499999999791666,0
228,0.0833333333263888,0.3333333332222222,0.0833333333263888,1
229,0.0,0.0,0.0,1
230,0.2499999999791666,0.6666666664444444,0.2499999999791666,0
231,0.3333333333055555,0.6666666664444444,0.3333333333055555,1
232,0.1666666666527777,0.3333333332222222,0.1666666666527777,0
233,0.2499999999791666,0.6666666664444444,0.2499999999791666,1
234,0.1666666666527777,0.3333333332222222,0.1666666666527777,0
235,0.1666666666527777,0.6666666664444444,0.1666666666527777,1
236,0.2499999999791666,0.6666666664444444,0.2499999999791666,0
237,0.2499999999791666,0.3333333332222222,0.2499999999791666,1
238,0.1666666666527777,0.6666666664444444,0.1666666666527777,1
239,0.2499999999791666,0.3333333332222222,0.2499999999791666,1
240,0.2499999999791666,0.3333333332222222,0.2499999999791666,1
241,0.2499999999791666,0.3333333332222222,0.2499999999791666,1
242,0.3333333333055555,0.6666666664444444,0.3333333333055555,0
243,0.1666666666527777,0.6666666664444444,0.1666666666527777,0
244,0.3333333333055555,0.3333333332222222,0.3333333333055555,0
245,0.2499999999791666,0.6666666664444444,0.2499999999791666,0
246,0.2499999999791666,0.6666666664444444,0.2499999999791666,0
247,0.1666666666527777,0.3333333332222222,0.1666666666527777,0
248,0.1666666666527777,0.3333333332222222,0.1666666666527777,0
249,0.4999999999583333,0.9999999996666666,0.4999999999583333,0
250,0.2499999999791666,0.6666666664444444,0.2499999999791666,0
251,0.4166666666319444,0.6666666664444444,0.4166666666319444,0
252,0.1666666666527777,0.3333333332222222,0.1666666666527777,0
253,0.1666666666527777,0.3333333332222222,0.1666666666527777,0
254,0.2499999999791666,0.6666666664444444,0.2499999999791666,0
255,0.0833333333263888,0.3333333332222222,0.0833333333263888,0
256,0.2499999999791666,0.6666666664444444,0.2499999999791666,1
257,0.1666666666527777,0.3333333332222222,0.1666666666527777,0
258,0.1666666666527777,0.6666666664444444,0.1666666666527777,0
259,0.4166666666319444,0.6666666664444444,0.3333333333055555,1
260,0.1666666666527777,0.3333333332222222,0.1666666666527777,0
261,0.1666666666527777,0.3333333332222222,0.1666666666527777,0
262,0.3333333333055555,0.6666666664444444,0.3333333333055555,0
263,0.4166666666319444,0.6666666664444444,0.4166666666319444,0
265,0.2499999999791666,0.3333333332222222,0.2499999999791666,0
266,0.4999999999583333,0.9999999996666666,0.4999999999583333,1
267,0.4166666666319444,0.6666666664444444,0.4166666666319444,1
268,0.2499999999791666,0.3333333332222222,0.2499999999791666,0
269,0.2499999999791666,0.3333333332222222,0.2499999999791666,1
270,0.4999999999583333,0.9999999996666666,0.4999999999583333,0
271,0.1666666666527777,0.6666666664444444,0.1666666666527777,1
272,0.0,0.0,0.0,1
273,0.3333333333055555,0.6666666664444444,0.3333333333055555,0
274,0.3333333333055555,0.6666666664444444,0.3333333333055555,0
275,0.4166666666319444,0.3333333332222222,0.4166666666319444,1
276,0.0833333333263888,0.0,0.0833333333263888,1
277,0.0,0.0,0.0,1
278,0.2499999999791666,0.6666666664444444,0.2499999999791666,1
279,0.4999999999583333,0.6666666664444444,0.4999999999583333,0
280,0.0,0.0,0.0,1
281,0.4166666666319444,0.9999999996666666,0.4166666666319444,1
283,0.0833333333263888,0.0,0.0833333333263888,1
284,0.0833333333263888,0.0,0.0833333333263888,0
285,0.1666666666527777,0.3333333332222222,0.1666666666527777,0
286,0.1666666666527777,0.3333333332222222,0.1666666666527777,0
287,0.1666666666527777,0.6666666664444444,0.1666666666527777,0
288,0.4999999999583333,0.9999999996666666,0.4999999999583333,1
289,0.0833333333263888,0.0,0.0833333333263888,0
290,0.2499999999791666,0.3333333332222222,0.2499999999791666,0
291,0.1666666666527777,0.3333333332222222,0.1666666666527777,1
292,0.2499999999791666,0.3333333332222222,0.2499999999791666,1
293,0.0,0.0,0.0,1
294,0.3333333333055555,0.6666666664444444,0.3333333333055555,0
295,0.3333333333055555,0.9999999996666666,0.3333333333055555,0
296,0.0833333333263888,0.3333333332222222,0.0833333333263888,1
297,0.6666666666111111,0.9999999996666666,0.6666666666111111,0
298,0.2499999999791666,0.3333333332222222,0.2499999999791666,1
299,0.4166666666319444,0.3333333332222222,0.4166666666319444,0
300,0.5833333332847223,0.6666666664444444,0.5833333332847223,0
301,0.0,0.0,0.0,1
302,0.6666666666111111,0.6666666664444444,0.6666666666111111,0
303,0.0833333333263888,0.3333333332222222,0.0833333333263888,1
304,0.0,0.0,0.0,1
305,0.2499999999791666,0.3333333332222222,0.2499999999791666,1
306,0.2499999999791666,0.6666666664444444,0.2499999999791666,1
307,0.0833333333263888,0.3333333332222222,0.0833333333263888,1
308,0.3333333333055555,0.3333333332222222,0.3333333333055555,1
309,0.2499999999791666,0.3333333332222222,0.2499999999791666,0
310,0.4166666666319444,0.6666666664444444,0.4166666666319444,0
311,0.4166666666319444,0.6666666664444444,0.4166666666319444,1
312,0.0,0.0,0.0,1
313,0.1666666666527777,0.6666666664444444,0.1666666666527777,0
314,0.0,0.0,0.0,1
315,0.1666666666527777,0.3333333332222222,0.1666666666527777,0
316,0.0833333333263888,0.0,0.0833333333263888,0
317,0.0833333333263888,0.0,0.0833333333263888,1
318,0.3333333333055555,0.6666666664444444,0.3333333333055555,1
319,0.1666666666527777,0.6666666664444444,0.1666666666527777,1
320,0.0833333333263888,0.3333333332222222,0.0833333333263888,0
322,0.0,0.0,0.0,1
323,0.1666666666527777,0.3333333332222222,0.1666666666527777,0
324,0.4166666666319444,0.9999999996666666,0.4166666666319444,0
325,0.2499999999791666,0.6666666664444444,0.2499999999791666,0
326,0.1666666666527777,0.3333333332222222,0.1666666666527777,1
327,0.0833333333263888,0.0,0.0833333333263888,1
328,0.4166666666319444,0.6666666664444444,0.4166666666319444,0
329,0.0,0.0,0.0,1
330,0.4166666666319444,0.6666666664444444,0.4166666666319444,0
331,0.0,0.0,0.0,0
332,0.1666666666527777,0.3333333332222222,0.1666666666527777,1
333,0.3333333333055555,0.6666666664444444,0.3333333333055555,0
334,0.0833333333263888,0.3333333332222222,0.0833333333263888,1
335,0.0,0.0,0.0,1
336,0.0,0.0,0.0,0
337,0.2499999999791666,0.6666666664444444,0.2499999999791666,1
338,0.3333333333055555,0.6666666664444444,0.3333333333055555,1
339,0.5833333332847223,0.9999999996666666,0.5833333332847223,1
340,0.1666666666527777,0.3333333332222222,0.1666666666527777,1
341,0.2499999999791666,0.6666666664444444,0.2499999999791666,0
342,0.4166666666319444,0.3333333332222222,0.4166666666319444,0
343,0.0833333333263888,0.3333333332222222,0.0833333333263888,0
344,0.1666666666527777,0.6666666664444444,0.1666666666527777,1
345,0.3333333333055555,0.6666666664444444,0.3333333333055555,0
346,0.1666666666527777,0.3333333332222222,0.1666666666527777,0
347,0.5833333332847223,0.9999999996666666,0.5833333332847223,0
348,0.2499999999791666,0.9999999996666666,0.2499999999791666,0
349,0.1666666666527777,0.3333333332222222,0.1666666666527777,0
350,0.3333333333055555,0.6666666664444444,0.3333333333055555,0
351,0.4999999999583333,0.6666666664444444,0.4999999999583333,1
352,0.1666666666527777,0.6666666664444444,0.1666666666527777,0
353,0.0833333333263888,0.0,0.0833333333263888,1
354,0.4999999999583333,0.6666666664444444,0.4999999999583333,1
355,0.4999999999583333,0.6666666664444444,0.4999999999583333,0
356,0.5833333332847223,0.6666666664444444,0.5833333332847223,1
357,0.0833333333263888,0.0,0.0833333333263888,0
358,0.1666666666527777,0.3333333332222222,0.1666666666527777,0
359,0.1666666666527777,0.6666666664444444,0.1666666666527777,0
360,0.2499999999791666,0.3333333332222222,0.2499999999791666,0
361,0.4166666666319444,0.6666666664444444,0.4166666666319444,0
362,0.0833333333263888,0.3333333332222222,0.0833333333263888,0
363,0.2499999999791666,0.6666666664444444,0.2499999999791666,1
364,0.0833333333263888,0.3333333332222222,0.0833333333263888,1
365,0.0833333333263888,0.3333333332222222,0.0833333333263888,1
366,0.2499999999791666,0.6666666664444444,0.2499999999791666,1
367,0.0833333333263888,0.0,0.0833333333263888,1
368,0.2499999999791666,0.6666666664444444,0.2499999999791666,0
369,0.1666666666527777,0.3333333332222222,0.1666666666527777,0
370,0.0833333333263888,0.0,0.0833333333263888,0
371,0.2499999999791666,0.3333333332222222,0.2499999999791666,0
372,0.0833333333263888,0.3333333332222222,0.0833333333263888,1
373,0.1666666666527777,0.3333333332222222,0.1666666666527777,1
374,0.0833333333263888,0.0,0.0833333333263888,1
375,0.2499999999791666,0.6666666664444444,0.2499999999791666,1
376,0.2499999999791666,0.3333333332222222,0.2499999999791666,1
377,0.2499999999791666,0.6666666664444444,0.2499999999791666,1
378,0.5833333332847223,0.9999999996666666,0.5833333332847223,0
379,0.2499999999791666,0.9999999996666666,0.2499999999791666,0
380,0.1666666666527777,0.0,0.1666666666527777,0
381,0.0833333333263888,0.3333333332222222,0.0833333333263888,0
382,0.3333333333055555,0.6666666664444444,0.3333333333055555,0
383,0.0833333333263888,0.3333333332222222,0.0833333333263888,1
384,0.2499999999791666,0.3333333332222222,0.2499999999791666,0
385,0.1666666666527777,0.3333333332222222,0.1666666666527777,0
386,0.2499999999791666,0.6666666664444444,0.2499999999791666,1
387,0.0833333333263888,0.0,0.0833333333263888,1
388,0.3333333333055555,0.6666666664444444,0.2499999999791666,1
389,0.1666666666527777,0.6666666664444444,0.1666666666527777,1
390,0.2499999999791666,0.9999999996666666,0.2499999999791666,1
391,0.0833333333263888,0.3333333332222222,0.0833333333263888,0
393,0.3333333333055555,0.6666666664444444,0.3333333333055555,0
394,0.2499999999791666,0.6666666664444444,0.2499999999791666,1
395,0.3333333333055555,0.3333333332222222,0.3333333333055555,1
396,0.1666666666527777,0.3333333332222222,0.1666666666527777,1
397,0.0833333333263888,0.3333333332222222,0.0833333333263888,0
398,0.0,0.0,0.0,1
399,0.0833333333263888,0.3333333332222222,0.0833333333263888,1
400,0.2499999999791666,0.6666666664444444,0.2499999999791666,1
401,0.2499999999791666,0.6666666664444444,0.2499999999791666,1
402,0.0833333333263888,0.0,0.0833333333263888,0
403,0.2499999999791666,0.6666666664444444,0.2499999999791666,0
404,0.5833333332847223,0.6666666664444444,0.5833333332847223,0
405,0.1666666666527777,0.3333333332222222,0.1666666666527777,1
406,0.1666666666527777,0.3333333332222222,0.1666666666527777,1
407,0.3333333333055555,0.6666666664444444,0.3333333333055555,0
408,0.2499999999791666,0.6666666664444444,0.2499999999791666,0
409,0.3333333333055555,0.6666666664444444,0.3333333333055555,0
410,0.4166666666319444,0.6666666664444444,0.3333333333055555,0
411,0.0833333333263888,0.0,0.0833333333263888,1
412,0.1666666666527777,0.6666666664444444,0.1666666666527777,1
413,0.0833333333263888,0.3333333332222222,0.0833333333263888,1
414,0.0,0.0,0.0,1
415,0.1666666666527777,0.0,0.1666666666527777,1
416,0.2499999999791666,0.6666666664444444,0.2499999999791666,0
417,0.2499999999791666,0.3333333332222222,0.2499999999791666,1
418,0.4166666666319444,0.6666666664444444,0.4166666666319444,1
419,0.4166666666319444,0.9999999996666666,0.4166666666319444,0
420,0.0,0.0,0.0,1
421,0.1666666666527777,0.6666666664444444,0.1666666666527777,0
422,0.2499999999791666,0.6666666664444444,0.2499999999791666,1
423,0.1666666666527777,0.3333333332222222,0.1666666666527777,1
424,0.3333333333055555,0.6666666664444444,0.3333333333055555,0
425,0.9999999999166668,0.9999999996666666,0.9999999999166668,0
426,0.4166666666319444,0.3333333332222222,0.4166666666319444,0
427,0.0833333333263888,0.3333333332222222,0.0833333333263888,1
428,0.2499999999791666,0.6666666664444444,0.2499999999791666,0
429,0.2499999999791666,0.6666666664444444,0.2499999999791666,0
430,0.2499999999791666,0.6666666664444444,0.2499999999791666,1
431,0.4166666666319444,0.6666666664444444,0.4166666666319444,0
432,0.3333333333055555,0.6666666664444444,0.3333333333055555,0
433,0.1666666666527777,0.6666666664444444,0.1666666666527777,1
434,0.2499999999791666,0.3333333332222222,0.2499999999791666,0
435,0.4999999999583333,0.6666666664444444,0.4999999999583333,1
436,0.2499999999791666,0.6666666664444444,0.2499999999791666,1
437,0.4999999999583333,0.6666666664444444,0.4999999999583333,0
438,0.0,0.0,0.0,1
439,0.4166666666319444,0.6666666664444444,0.4166666666319444,0
440,0.1666666666527777,0.3333333332222222,0.1666666666527777,1
441,0.1666666666527777,0.0,0.1666666666527777,1
442,0.2499999999791666,0.3333333332222222,0.2499999999791666,0
443,0.2499999999791666,0.6666666664444444,0.2499999999791666,0
444,0.1666666666527777,0.3333333332222222,0.1666666666527777,0
445,0.1666666666527777,0.3333333332222222,0.1666666666527777,1
446,0.0833333333263888,0.3333333332222222,0.0833333333263888,0
447,0.3333333333055555,0.9999999996666666,0.3333333333055555,1
448,0.1666666666527777,0.3333333332222222,0.1666666666527777,0
449,0.5833333332847223,0.9999999996666666,0.5833333332847223,0
450,0.0,0.0,0.0,0
451,0.3333333333055555,0.6666666664444444,0.3333333333055555,0
452,0.4166666666319444,0.9999999996666666,0.4166666666319444,0
453,0.3333333333055555,0.6666666664444444,0.3333333333055555,1
454,0.0833333333263888,0.0,0.0833333333263888,0
455,0.2499999999791666,0.3333333332222222,0.2499999999791666,1
456,0.4166666666319444,0.9999999996666666,0.4166666666319444,0
457,0.1666666666527777,0.6666666664444444,0.1666666666527777,1
458,0.0,0.0,0.0,1
459,0.1666666666527777,0.6666666664444444,0.1666666666527777,1
460,0.0833333333263888,0.3333333332222222,0.0833333333263888,1
461,0.1666666666527777,0.3333333332222222,0.1666666666527777,1
462,0.1666666666527777,0.3333333332222222,0.1666666666527777,1
463,0.1666666666527777,0.3333333332222222,0.1666666666527777,1
464,0.3333333333055555,0.9999999996666666,0.3333333333055555,1
465,0.0,0.0,0.0,1
466,0.3333333333055555,0.3333333332222222,0.3333333333055555,1
467,0.0,0.0,0.0,1
468,0.0833333333263888,0.0,0.0833333333263888,0
469,0.0833333333263888,0.3333333332222222,0.0833333333263888,1
470,0.5833333332847223,0.6666666664444444,0.5833333332847223,0
471,0.2499999999791666,0.6666666664444444,0.2499999999791666,1
472,0.4166666666319444,0.9999999996666666,0.4166666666319444,0
473,0.1666666666527777,0.3333333332222222,0.1666666666527777,1
474,0.0833333333263888,0.0,0.0833333333263888,1
475,0.4166666666319444,0.9999999996666666,0.4166666666319444,0
476,0.2499999999791666,0.3333333332222222,0.2499999999791666,1
477,0.1666666666527777,0.6666666664444444,0.1666666666527777,0
478,0.3333333333055555,0.6666666664444444,0.3333333333055555,1
479,0.1666666666527777,0.6666666664444444,0.1666666666527777,1
480,0.4166666666319444,0.6666666664444444,0.4166666666319444,1
481,0.0833333333263888,0.0,0.0833333333263888,1
482,0.2499999999791666,0.6666666664444444,0.2499999999791666,1
483,0.1666666666527777,0.3333333332222222,0.1666666666527777,1
484,0.2499999999791666,0.6666666664444444,0.2499999999791666,0
485,0.4999999999583333,0.9999999996666666,0.4999999999583333,1
486,0.1666666666527777,0.0,0.1666666666527777,1
487,0.1666666666527777,0.6666666664444444,0.1666666666527777,0
488,0.1666666666527777,0.3333333332222222,0.1666666666527777,1
